PG.ProteinGroups	PG.Genes	[1] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A10_S28.raw.PG.Quantity	[2] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A11_S32.raw.PG.Quantity	[3] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A1_S01.raw.PG.Quantity	[4] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A2_S04.raw.PG.Quantity	[5] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A3_S07.raw.PG.Quantity	[6] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A4_S10.raw.PG.Quantity	[7] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A5_S13.raw.PG.Quantity	[8] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A6_S16.raw.PG.Quantity	[9] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A7_S19.raw.PG.Quantity	[10] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A8_S22.raw.PG.Quantity	[11] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_A9_S25.raw.PG.Quantity	[12] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B10_S29.raw.PG.Quantity	[13] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B11_S33.raw.PG.Quantity	[14] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B12_S35.raw.PG.Quantity	[15] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B1_S02.raw.PG.Quantity	[16] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B2_S05.raw.PG.Quantity	[17] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B3_S08.raw.PG.Quantity	[18] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B4_S11.raw.PG.Quantity	[19] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B5_S14.raw.PG.Quantity	[20] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B6_S17.raw.PG.Quantity	[21] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B7_S20.raw.PG.Quantity	[22] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B8_S23.raw.PG.Quantity	[23] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_B9_S26.raw.PG.Quantity	[24] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C10_S30.raw.PG.Quantity	[25] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C11_S34.raw.PG.Quantity	[26] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C12_S36.raw.PG.Quantity	[27] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C1_S03.raw.PG.Quantity	[28] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C2_S06.raw.PG.Quantity	[29] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C3_S09.raw.PG.Quantity	[30] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C4_S12.raw.PG.Quantity	[31] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C5_S15.raw.PG.Quantity	[32] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C6_S18.raw.PG.Quantity	[33] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C7_S21.raw.PG.Quantity	[34] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C8_S24.raw.PG.Quantity	[35] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_C9_S27.raw.PG.Quantity	[36] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_D1_S37.raw.PG.Quantity	[37] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_D2_S40.raw.PG.Quantity	[38] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_E1_S38.raw.PG.Quantity	[39] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_E2_S41.raw.PG.Quantity	[40] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_F1_S39.raw.PG.Quantity	[41] 20260604_AST1_ENO7_PRI_FAIMS45_DIA_60SPD_8cmPS_P08_R2043_X4009_ADG000274_F2_S42.raw.PG.Quantity
Q9WUI9	Ncoa2	330.1037292480469	379.9002685546875	51.45162582397461	40.74052429199219	92.43611907958984	107.71012115478516	88.20366668701172	85.50458526611328	140.59890747070312	318.9271240234375	123.64920806884766	241.61529541015625	NaN	NaN	56.77231216430664	52.83843994140625	112.67652893066406	90.9390640258789	166.49288940429688	112.93609619140625	59.74404525756836	230.97552490234375	146.61895751953125	343.7032775878906	131.8716583251953	NaN	35.85118865966797	138.27647399902344	87.65079498291016	114.2595443725586	73.62605285644531	102.48773956298828	79.57340240478516	216.01646423339844	184.4208984375	NaN	NaN	NaN	NaN	NaN	NaN
Q9WUJ3	Pde4dip	202.36618041992188	NaN	144.25474548339844	82.04904174804688	109.48654174804688	258.0541687011719	132.03878784179688	150.29791259765625	78.49053192138672	183.312255859375	118.82166290283203	302.7773742675781	NaN	NaN	205.44932556152344	225.2878875732422	206.94898986816406	327.7611083984375	265.9438171386719	190.47462463378906	116.17032623291016	247.37203979492188	229.31448364257812	339.4894104003906	NaN	NaN	177.49749755859375	271.0237731933594	131.92718505859375	326.0639953613281	177.23992919921875	156.71885681152344	123.80425262451172	214.93914794921875	172.1660919189453	NaN	130.9153289794922	140.65342712402344	NaN	NaN	NaN
Q9WUL0	Top1	254.8816375732422	1471.504638671875	204.92987060546875	121.38460540771484	366.03265380859375	441.53564453125	821.6263427734375	499.219482421875	264.7088623046875	245.5856475830078	276.6344299316406	183.0840301513672	793.6353149414062	1710.6470947265625	312.2384338378906	219.80516052246094	171.86300659179688	187.58758544921875	498.9533996582031	416.8469543457031	300.6110534667969	193.99569702148438	287.19097900390625	240.35948181152344	502.5582580566406	877.8895874023438	219.90061950683594	248.50685119628906	254.59703063964844	363.6741027832031	394.5377197265625	217.87171936035156	245.97836303710938	412.051513671875	136.50616455078125	854.5943603515625	291.4887390136719	978.2490234375	NaN	NaN	NaN
Q9WUW3	Cfi	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.365853786468506	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.690587520599365	NaN	NaN	NaN	NaN	NaN	NaN
Q9WV25	Puf60	442.93023681640625	3088.891845703125	331.8688049316406	175.2578582763672	410.599365234375	299.4695129394531	460.6536560058594	441.3479309082031	689.567138671875	555.7450561523438	428.1564636230469	455.6562805175781	1242.020263671875	1082.8499755859375	329.0824279785156	269.6016540527344	209.677734375	441.72735595703125	445.8475036621094	609.244140625	431.4730224609375	737.3235473632812	554.4328002929688	905.6973876953125	1875.896728515625	NaN	295.6727600097656	262.8231506347656	192.35733032226562	462.0860290527344	427.051025390625	342.67987060546875	298.93975830078125	550.8339233398438	419.9531555175781	75.14669036865234	614.3617553710938	205.22198486328125	2712.73779296875	57.3346061706543	2256.50146484375
Q9WV50	Nip7	277.9190979003906	2153.30078125	91.36029815673828	115.65275573730469	136.93553161621094	315.5614013671875	395.34869384765625	303.86572265625	427.0998229980469	278.5284118652344	201.38104248046875	188.3768768310547	2656.2529296875	1464.561279296875	187.2174072265625	75.0053482055664	122.71302032470703	170.65037536621094	324.38311767578125	221.26239013671875	289.7100524902344	188.2615509033203	189.36273193359375	250.50491333007812	1577.9920654296875	2524.256103515625	167.36158752441406	114.90557861328125	140.95631408691406	114.68736267089844	174.0417938232422	237.8643798828125	322.8704833984375	272.8358459472656	89.35765075683594	NaN	NaN	10285.3408203125	NaN	NaN	NaN
Q9WV63	Kif2a	542.9852294921875	NaN	149.6372833251953	225.64218139648438	249.5709228515625	135.07608032226562	179.60389709472656	381.55841064453125	284.823974609375	268.5286865234375	181.7041778564453	302.215576171875	NaN	NaN	78.04898071289062	87.01663208007812	229.09649658203125	207.91836547851562	123.46076202392578	240.19766235351562	197.41017150878906	131.61810302734375	168.14744567871094	301.1368103027344	NaN	NaN	90.43939208984375	157.4497833251953	156.07228088378906	134.72299194335938	99.98300170898438	170.96400451660156	254.67559814453125	176.1811065673828	237.09002685546875	180.3299560546875	120.98654174804688	234.57339477539062	239.62747192382812	79.32499694824219	32.818824768066406
Q9WV97	Timm9	17.05851173400879	492.726318359375	23.856552124023438	46.249019622802734	30.052101135253906	201.0340118408203	NaN	NaN	141.33460998535156	18.34035873413086	29.54239273071289	38.00736618041992	89.22782135009766	1065.1474609375	NaN	3385.115234375	36.05986404418945	79.90483856201172	NaN	110.09551239013672	NaN	14.756487846374512	40.04486846923828	NaN	NaN	77.6678237915039	25.621244430541992	166.62855529785156	35.312896728515625	440.1881103515625	157.2323760986328	NaN	13.290509223937988	35.10266876220703	65.94866943359375	NaN	88.73192596435547	69.60038757324219	NaN	57.48334884643555	NaN
Q9WVA1	Timm8a	891.1192626953125	2410.354736328125	1722.654541015625	4428.01611328125	1339.7642822265625	3560.954833984375	1416.7578125	1795.946533203125	3220.869384765625	1603.1275634765625	1397.1015625	930.3867797851562	7460.23193359375	4950.92919921875	2462.771240234375	6240.85205078125	1134.6798095703125	2764.812255859375	1298.9803466796875	1475.73291015625	2490.590576171875	884.8663940429688	825.1139526367188	613.3764038085938	NaN	NaN	1884.4422607421875	8105.8935546875	906.2110595703125	1418.583740234375	1717.409912109375	1838.811767578125	3221.61865234375	1102.68212890625	1582.5128173828125	22327.853515625	44427.01171875	45980.796875	17805.216796875	NaN	NaN
Q9WVB1	Rab6a	552.5614624023438	NaN	461.36578369140625	445.3227844238281	543.640380859375	256.8459167480469	355.4374694824219	172.92788696289062	202.7715301513672	199.11265563964844	324.3698425292969	301.3320007324219	10986.4775390625	1106.3621826171875	321.9275817871094	560.1216430664062	711.7649536132812	684.9349975585938	264.7085266113281	214.24034118652344	202.70559692382812	178.73797607421875	230.23727416992188	157.03587341308594	NaN	NaN	318.8250427246094	626.1716918945312	457.14617919921875	276.9253234863281	290.3077087402344	187.0212860107422	172.55142211914062	191.13414001464844	404.66424560546875	NaN	233.5471649169922	849.2595825195312	600.188232421875	841.087646484375	NaN
Q9WVB9	Dvl1	156.46014404296875	NaN	167.8054656982422	103.63703155517578	121.8095474243164	70.99711608886719	121.08151245117188	105.05157470703125	47.06224060058594	124.17914581298828	80.36668395996094	141.51719665527344	NaN	NaN	109.5801010131836	14.151082038879395	67.5784912109375	111.90449523925781	156.6640167236328	114.7163314819336	107.97042083740234	197.1296844482422	140.2506866455078	208.235107421875	NaN	NaN	151.36094665527344	107.2684097290039	104.35416412353516	85.16416931152344	40.46748352050781	104.72770690917969	66.83847045898438	138.54229736328125	73.36006164550781	NaN	NaN	284.9227600097656	51.602210998535156	NaN	411.1288146972656
Q9WVC0	Septin7	3396.83251953125	112360.1328125	4387.41455078125	4835.99951171875	5041.45654296875	8520.7109375	6795.5654296875	5338.814453125	4737.49658203125	2890.90673828125	3514.19970703125	3234.3916015625	77571.7265625	112315.5703125	3303.760986328125	5787.466796875	3692.007080078125	8078.4140625	4965.48876953125	4369.32666015625	4556.6484375	2487.43994140625	3824.31982421875	3326.526123046875	91103.375	99400.8515625	4089.927001953125	9213.66796875	3368.50048828125	6391.97021484375	4934.36328125	3658.936279296875	4952.29345703125	3050.202392578125	4095.61669921875	4838.3251953125	1858.324951171875	3107.4541015625	NaN	NaN	NaN
Q9WVC1	Slit2	131.91696166992188	7955.85009765625	61.98993682861328	66.28471374511719	89.97064971923828	70.46900939941406	205.99896240234375	180.74473571777344	132.61740112304688	111.53838348388672	148.80221557617188	130.27684020996094	7329.09326171875	3404.688720703125	66.5750503540039	101.56658935546875	64.21910858154297	65.46675109863281	172.82888793945312	210.97926330566406	138.5334014892578	152.332275390625	126.78291320800781	161.6215057373047	4330.7099609375	2220.692138671875	58.38430404663086	68.01045227050781	37.1358528137207	195.46524047851562	196.8784637451172	189.9110107421875	239.365966796875	142.502197265625	148.4136962890625	1175.5250244140625	NaN	NaN	NaN	NaN	403.78143310546875
Q9WVC7	Akap6	207.32077026367188	NaN	83.06331634521484	83.44507598876953	23.872636795043945	160.16893005371094	17.09320831298828	33.75509262084961	21.554704666137695	64.28346252441406	54.98504638671875	127.79051208496094	NaN	2538.087646484375	96.20744323730469	176.60183715820312	75.78929138183594	160.10462951660156	25.593647003173828	26.085763931274414	NaN	45.35392761230469	55.9351921081543	114.20271301269531	NaN	NaN	78.97724151611328	235.41355895996094	70.1078109741211	122.3987808227539	35.16897964477539	54.475955963134766	NaN	43.772518157958984	44.86982727050781	NaN	NaN	118.42659759521484	NaN	NaN	NaN
Q9WVE9	Itsn1	621.4235229492188	4510.3193359375	375.7166442871094	313.0257568359375	307.9593200683594	573.0597534179688	216.4117431640625	202.74478149414062	178.90411376953125	300.0414733886719	263.2792663574219	387.50286865234375	NaN	5142.646484375	304.21014404296875	375.9939270019531	363.2869567871094	982.7689819335938	392.10809326171875	283.51318359375	91.64883422851562	332.07379150390625	430.86785888671875	485.5020446777344	NaN	NaN	339.4582214355469	466.7795715332031	352.3435974121094	555.1317749023438	398.061767578125	250.28863525390625	126.09149169921875	318.5025939941406	305.4778747558594	NaN	352.05450439453125	562.3018188476562	1156.2430419921875	72.4044418334961	393.0598449707031
Q9WVH8	Fbln5	47.442569732666016	NaN	5.475483417510986	NaN	NaN	NaN	17.34551239013672	NaN	NaN	NaN	13.025126457214355	NaN	NaN	NaN	NaN	NaN	12.021550178527832	NaN	17.865463256835938	NaN	NaN	3.2068541049957275	NaN	NaN	NaN	NaN	NaN	46.75278854370117	NaN	NaN	9.096713066101074	NaN	NaN	NaN	9.317704200744629	NaN	NaN	NaN	NaN	NaN	NaN
Q9WVJ4	Synj2bp	124.85833740234375	3607.9169921875	137.5150604248047	391.72503662109375	87.87660217285156	103.76611328125	32.90367126464844	57.91685485839844	73.6775131225586	114.12034606933594	172.52157592773438	105.62162017822266	1670.2891845703125	1470.9849853515625	109.80447387695312	281.93475341796875	316.45025634765625	122.8960952758789	46.91907501220703	31.513885498046875	26.514909744262695	29.56395149230957	35.52377700805664	NaN	3854.901123046875	NaN	96.49494934082031	403.55560302734375	162.84254455566406	190.9779052734375	105.10346221923828	106.45648193359375	159.76344299316406	48.231590270996094	235.9274139404297	NaN	66.62432098388672	924.4207153320312	272.2216491699219	NaN	NaN
Q9WVK3	Pecr	NaN	NaN	32.13758087158203	155.9749298095703	53.840457916259766	81.22592163085938	61.04898452758789	NaN	NaN	22.394287109375	NaN	NaN	NaN	NaN	29.79124641418457	95.95545196533203	84.39824676513672	44.42946243286133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	183.7214813232422	53.57533264160156	75.7655029296875	32.550106048583984	NaN	NaN	24.682064056396484	NaN	NaN	NaN	110.34430694580078	NaN	NaN	NaN
Q9WVK7	Hadh	78.26053619384766	NaN	305.6214904785156	621.991455078125	432.3074645996094	469.16156005859375	473.1649169921875	252.60092163085938	281.0019836425781	177.9799041748047	260.93878173828125	122.12206268310547	NaN	NaN	245.43121337890625	383.14404296875	327.0537109375	298.0162353515625	304.3400573730469	261.952392578125	263.418212890625	184.82347106933594	216.36399841308594	80.83468627929688	NaN	NaN	266.1085205078125	443.9135437011719	373.8157043457031	279.3309020996094	394.42047119140625	311.61016845703125	319.63519287109375	178.52659606933594	243.81361389160156	343.2757873535156	321.2579650878906	302.4979248046875	NaN	43.98194122314453	431.3928527832031
Q9WVR3	Inppl1	2483.565185546875	NaN	4053.797119140625	3487.717041015625	3466.533203125	6640.7451171875	916.71484375	1289.797119140625	1461.76171875	2128.907958984375	1826.8433837890625	2574.492919921875	NaN	NaN	3105.069580078125	6244.43701171875	3453.858154296875	7066.23193359375	1249.7769775390625	1308.859619140625	1165.450439453125	2053.139892578125	2578.38623046875	2492.381103515625	NaN	NaN	3359.16796875	6372.05078125	3934.280029296875	6857.03759765625	1140.2569580078125	1165.7293701171875	910.4254150390625	1779.80810546875	3335.48974609375	NaN	2273.963623046875	6814.650390625	1786.052978515625	NaN	NaN
Q9WVR7	Ppm1f	213.0529327392578	NaN	305.9798583984375	93.09040069580078	188.77430725097656	316.2261962890625	307.16815185546875	101.04581451416016	109.85462188720703	125.26547241210938	109.49297332763672	201.77662658691406	NaN	NaN	239.42250061035156	96.71231079101562	108.33184814453125	317.1640930175781	323.2457275390625	149.22764587402344	100.2674331665039	250.94796752929688	124.40349578857422	200.31680297851562	NaN	NaN	402.5899353027344	156.8206787109375	140.26145935058594	447.7374572753906	242.862548828125	104.12220001220703	29.573043823242188	194.70187377929688	89.70381927490234	24.541501998901367	64.99154663085938	122.9119644165039	112.05210876464844	NaN	359.56268310546875
Q9WVR8	Men1	34.58377456665039	NaN	NaN	NaN	35.83206558227539	NaN	92.72225189208984	73.55809020996094	81.68122863769531	87.39643859863281	57.70604705810547	25.086322784423828	NaN	NaN	87.46536254882812	NaN	36.8517951965332	47.14303207397461	78.01192474365234	27.74529457092285	63.22580337524414	62.31008529663086	66.37576293945312	24.065601348876953	NaN	NaN	58.138511657714844	27.769636154174805	38.80537796020508	47.51651382446289	35.61598587036133	108.48416137695312	53.10647964477539	118.72625732421875	38.35660934448242	NaN	NaN	345.8531799316406	NaN	NaN	NaN
Q9WVS2	Osgep	43.25163650512695	NaN	55.60601043701172	57.13862991333008	38.53329849243164	160.1385498046875	42.398170471191406	NaN	NaN	29.47357177734375	16.391780853271484	64.69322967529297	89.55545043945312	468.4500427246094	52.014808654785156	145.35067749023438	33.10973358154297	116.50688171386719	28.94031524658203	67.1999282836914	19.874011993408203	89.79883575439453	27.310625076293945	75.0224609375	NaN	NaN	81.11639404296875	NaN	NaN	400.02783203125	NaN	59.00227737426758	NaN	38.54904556274414	30.088241577148438	49.19083786010742	28.143098831176758	122.6884994506836	NaN	NaN	11.954069137573242
Q9WVS9	Clock	192.57627868652344	NaN	30.323711395263672	7.222513675689697	83.62577819824219	NaN	47.899085998535156	134.82752990722656	93.37873840332031	164.8920135498047	136.05543518066406	256.57855224609375	NaN	NaN	66.79991149902344	65.90841674804688	99.50965118408203	145.25308227539062	116.9053955078125	52.1648063659668	82.49148559570312	236.3325958251953	141.61927795410156	212.04736328125	NaN	NaN	80.90641784667969	79.59127044677734	136.69004821777344	86.32295227050781	103.97797393798828	120.0083236694336	82.74540710449219	174.98391723632812	138.04525756835938	NaN	NaN	NaN	NaN	NaN	NaN
Q9Z0J5	Txnrd2	NaN	NaN	51.36138153076172	29.04938507080078	44.69477462768555	NaN	37.236087799072266	NaN	8.654845237731934	NaN	NaN	47.10546875	NaN	NaN	51.01840591430664	92.8350830078125	9.323502540588379	60.26105880737305	24.837326049804688	NaN	NaN	17.20277976989746	29.07467269897461	NaN	NaN	NaN	18.394668579101562	74.82381439208984	61.63671875	120.60163879394531	59.507442474365234	5.979211807250977	30.895519256591797	20.089082717895508	18.909366607666016	NaN	NaN	NaN	NaN	NaN	NaN
Q9Z0J8	Negr1	NaN	NaN	NaN	58.4117317199707	NaN	NaN	166.9667510986328	NaN	NaN	NaN	NaN	119.0604019165039	NaN	NaN	27.380720138549805	NaN	NaN	NaN	143.65757751464844	19.371496200561523	NaN	NaN	NaN	68.53751373291016	NaN	NaN	NaN	NaN	8.540823936462402	NaN	115.49750518798828	NaN	25.228551864624023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9Z0T0	Tpmt	54.957969665527344	NaN	38.42249298095703	80.849609375	340.026611328125	32.46866989135742	49.20241165161133	NaN	NaN	NaN	22.808208465576172	48.431941986083984	NaN	NaN	35.50368118286133	67.26192474365234	135.9096221923828	93.56565856933594	65.06070709228516	NaN	NaN	15.618764877319336	47.17557144165039	77.54926300048828	NaN	NaN	56.10835266113281	97.55209350585938	84.99801635742188	58.43497848510742	33.32671356201172	29.64507293701172	NaN	24.242294311523438	22.86216163635254	1698.4813232421875	758.6604614257812	1196.7501220703125	835.3863525390625	239.0498809814453	596.546875
Q9Z0U4	Gabbr1	NaN	NaN	17.677364349365234	48.888816833496094	97.30701446533203	521.6964111328125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.816162109375	23.518102645874023	42.620872497558594	356.9350280761719	NaN	NaN	NaN	NaN	28.119905471801758	NaN	NaN	NaN	38.268341064453125	745.5472412109375	19.64307403564453	446.4810485839844	NaN	NaN	NaN	NaN	22.988048553466797	NaN	NaN	NaN	NaN	NaN	NaN
Q9Z0U5	Aox1	9.61733627319336	NaN	NaN	NaN	3.7676796913146973	NaN	19.40073013305664	NaN	NaN	NaN	22.836645126342773	NaN	NaN	NaN	NaN	NaN	NaN	8.794374465942383	5.399145126342773	8.650323867797852	NaN	7.019052505493164	NaN	3.9211907386779785	NaN	NaN	NaN	NaN	NaN	16.957290649414062	NaN	NaN	NaN	3.3412623405456543	14.473542213439941	NaN	NaN	NaN	NaN	NaN	NaN
Q9Z0V5	Prdx4	1059.7301025390625	13483.8359375	1769.42822265625	3390.96240234375	1596.3609619140625	1280.2564697265625	1701.7777099609375	1602.4532470703125	1311.5172119140625	1032.22119140625	1522.23681640625	629.0107421875	6822.94384765625	14364.3837890625	2401.497802734375	2359.9365234375	1812.8902587890625	1044.950439453125	1106.312744140625	1250.9765625	1772.430419921875	1596.4207763671875	1262.945556640625	910.5075073242188	9063.2509765625	11132.3759765625	1310.6444091796875	1422.1470947265625	1445.4788818359375	822.101806640625	2197.348876953125	1988.0135498046875	2605.4697265625	1160.964599609375	1057.026611328125	1500.4324951171875	6679.251953125	8852.966796875	12082.5146484375	4081.927490234375	2050.050537109375
Q9Z0V6	Prdx3	353.93524169921875	9051.0888671875	1163.8892822265625	2341.818359375	1089.1602783203125	458.4563293457031	724.63720703125	791.384765625	833.1106567382812	394.86114501953125	918.3702392578125	497.90185546875	999.0848999023438	1348.10400390625	1086.5509033203125	1696.656005859375	1089.7230224609375	409.19647216796875	524.774658203125	615.8746948242188	888.2938232421875	486.7679443359375	536.4484252929688	213.02870178222656	NaN	NaN	885.9971923828125	731.3121948242188	810.4791259765625	534.6671752929688	607.2890014648438	830.9950561523438	954.7572631835938	467.34454345703125	781.6795043945312	NaN	1278.3934326171875	4010.340576171875	1308.8858642578125	1193.8533935546875	1961.4522705078125
Q9Z0W5	Pacsin1	NaN	NaN	NaN	NaN	NaN	21.561779022216797	20.99525260925293	NaN	NaN	NaN	NaN	9.592164993286133	223.5572509765625	283.7075500488281	NaN	NaN	45.95368957519531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.51760482788086	NaN	NaN	NaN	88.28546905517578	NaN	432.9984436035156	NaN	NaN	NaN	NaN	NaN	NaN
Q9Z0W7	Clic4	392.8963623046875	3560.1904296875	599.2759399414062	193.62338256835938	728.529541015625	284.7861328125	510.7401123046875	384.90240478515625	396.84320068359375	335.4693603515625	317.36083984375	402.21978759765625	1407.91064453125	1495.2041015625	432.0189208984375	280.0413513183594	708.8353271484375	328.0424499511719	359.341064453125	337.4776611328125	616.7125244140625	437.0732116699219	378.4750061035156	327.45538330078125	2479.068359375	1386.926025390625	576.322509765625	248.17428588867188	483.0653991699219	392.4259338378906	606.1226806640625	242.023193359375	731.4397583007812	446.84954833984375	338.083984375	1760.903564453125	366.19415283203125	2600.690185546875	1196.8094482421875	2078.28076171875	2821.156005859375
Q9Z118	Ptbp3	335.0291748046875	363.6902160644531	131.8766326904297	127.84033203125	152.8783416748047	86.05038452148438	385.5076904296875	500.3450622558594	393.4327392578125	551.1768188476562	227.4511260986328	362.8126220703125	369.364501953125	278.1968994140625	207.67811584472656	51.69779968261719	168.35501098632812	53.39439010620117	347.90618896484375	347.46868896484375	246.62130737304688	282.18603515625	178.98976135253906	439.1260681152344	333.6241455078125	1050.0697021484375	160.9529266357422	47.03239059448242	136.33169555664062	70.06373596191406	391.9138488769531	341.68878173828125	507.169921875	283.1807556152344	391.1751708984375	186.8375244140625	39.579044342041016	55.666378021240234	116.8136215209961	33.39153289794922	218.9353485107422
Q9Z122	Fads2	92.59513854980469	1212.48388671875	93.77589416503906	31.313846588134766	169.67990112304688	81.79532623291016	70.06430053710938	275.7395935058594	115.84542083740234	278.0797119140625	342.53961181640625	141.48451232910156	1400.042236328125	812.6332397460938	78.12647247314453	192.29937744140625	254.4087677001953	31.626354217529297	57.65380859375	271.67913818359375	133.13363647460938	272.0378112792969	166.52420043945312	101.90531921386719	949.5946655273438	NaN	79.02191925048828	22.776390075683594	169.79425048828125	61.305824279785156	66.62482452392578	246.1359405517578	152.69984436035156	296.8620300292969	214.9254150390625	368.48028564453125	11.921541213989258	452.4693298339844	NaN	NaN	229.36668395996094
Q9Z136	Tsc1	280.0406188964844	NaN	171.36831665039062	112.1572265625	133.5200653076172	111.00817108154297	155.08309936523438	134.06671142578125	119.18036651611328	195.7374267578125	142.30081176757812	239.98883056640625	NaN	NaN	176.14419555664062	261.6929626464844	217.34860229492188	307.9740905761719	297.8324890136719	154.2119598388672	115.54203796386719	189.42221069335938	258.7134704589844	284.41448974609375	NaN	NaN	140.9166717529297	158.28843688964844	199.03079223632812	244.71458435058594	261.4960632324219	143.37762451171875	109.2626724243164	188.09556579589844	238.77711486816406	NaN	NaN	NaN	NaN	NaN	NaN
